customer_id,Brand,campaign_id,ad_group_id,campaign_name,order_id,SKU_id,sku_name,Order_date, RRP ,ASP,no_of_transactions
cs_45,dyson,DY_WIN_2024_001,DY_WIN_META_PR_1,Winter Smart Tech Push,dy_67,DYS-S-0001,Gen5 Detect - 41 - White - Coanda styling,2025-01-31,283,226,1
cs_45,dyson,DY_WIN_2024_001,DY_WIN_META_PR_1,Winter Smart Tech Push,dy_67,DYS-S-0029,Gen5 Detect - XL - White/Silver - 7-zone support,2024-12-24,339,271,1
cs_293,dyson,DY_WIN_2024_001,DY_WIN_EMAIL_1,Winter Smart Tech Push,dy_68,DYS-S-0029,Gen5 Detect - XL - White/Silver - 7-zone support,2025-01-12,339,271,1
cs_293,dyson,DY_WIN_2024_001,DY_WIN_EMAIL_1,Winter Smart Tech Push,dy_68,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2025-01-10,349,279,1
cs_205,dyson,DY_WIN_2024_001,DY_WIN_AWIN_1,Winter Smart Tech Push,dy_69,DYS-S-0025,Gen5 Detect - 375g - Grey - Ortholite insole,2025-01-05,886,709,1
cs_158,dyson,DY_WIN_2024_001,DY_WIN_AWIN_1,Winter Smart Tech Push,dy_70,DYS-S-0001,Gen5 Detect - 41 - White - Coanda styling,2025-01-23,283,226,1
cs_177,dyson,DY_WIN_2024_001,DY_WIN_META_RT_1,Winter Smart Tech Push,dy_71,DYS-S-0004,Gen5 Detect - 140x200cm - Beige - Laptop sleeve,2025-01-13,301,241,1
cs_259,dyson,DY_WIN_2024_001,DY_WIN_META_RT_1,Winter Smart Tech Push,dy_72,DYS-S-0018,Gen5 Detect - 50ml - White/Silver - HEPA H13,2025-01-14,719,576,1
cs_259,dyson,DY_WIN_2024_001,DY_WIN_META_RT_1,Winter Smart Tech Push,dy_72,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2024-12-24,884,707,1
cs_142,dyson,DY_WIN_2024_001,DY_WIN_GDN_RT_1,Winter Smart Tech Push,dy_73,DYS-S-0001,Gen5 Detect - 41 - White - Coanda styling,2024-12-26,283,226,1
cs_28,dyson,DY_WIN_2024_001,DY_WIN_GDN_RT_1,Winter Smart Tech Push,dy_74,DYS-S-0029,Gen5 Detect - XL - White/Silver - 7-zone support,2025-01-28,339,271,1
cs_28,dyson,DY_WIN_2024_001,DY_WIN_GDN_RT_1,Winter Smart Tech Push,dy_74,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2024-12-22,349,279,1
cs_266,dyson,DY_WIN_2024_001,DY_WIN_SEM_BR_1,Winter Smart Tech Push,dy_75,DYS-S-0029,Gen5 Detect - XL - White/Silver - 7-zone support,2025-01-06,339,271,1
cs_266,dyson,DY_WIN_2024_001,DY_WIN_SEM_BR_1,Winter Smart Tech Push,dy_75,DYS-S-0023,Gen5 Detect - 140x200cm - Navy - Instant coffee,2024-12-22,147,117,1
cs_270,dyson,DY_WIN_2024_001,DY_WIN_SEM_BR_1,Winter Smart Tech Push,dy_76,DYS-S-0018,Gen5 Detect - 50ml - White/Silver - HEPA H13,2025-01-06,719,576,1
cs_87,dyson,DY_WIN_2024_001,DY_WIN_SEM_BR_1,Winter Smart Tech Push,dy_77,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2025-01-24,884,707,1
cs_5,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_78,DYS-S-0001,Gen5 Detect - 41 - White - Coanda styling,2025-01-13,283,226,1
cs_92,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_79,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2025-01-09,349,279,1
cs_268,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_80,DYS-S-0025,Gen5 Detect - 375g - Grey - Ortholite insole,2025-01-01,886,709,1
cs_291,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_81,DYS-S-0030,Gen5 Detect - XL - Black - Instant coffee,2025-01-15,232,186,1
cs_224,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_82,DYS-S-0023,Gen5 Detect - 140x200cm - Navy - Instant coffee,2025-01-28,147,117,1
cs_75,dyson,organic,,organic,dy_83,DYS-S-0016,V15 Detect Absolute - M - Nickel - Removable cover,2024-11-09,91,82,1
cs_163,dyson,organic,,organic,dy_84,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-03-06,811,730,1
cs_163,dyson,organic,,organic,dy_84,DYS-S-0012,V15 Detect Absolute - 200g - Grey - Removable cover,2024-03-18,159,143,1
cs_52,dyson,organic,,organic,dy_85,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-11-27,530,477,1
cs_242,dyson,organic,,organic,dy_86,DYS-S-0016,V15 Detect Absolute - M - Nickel - Removable cover,2024-11-05,91,82,1
cs_182,dyson,organic,,organic,dy_87,DYS-S-0014,Airwrap Multi-Styler - XL - Beige - Laptop sleeve,2024-05-13,702,632,1
cs_58,dyson,organic,,organic,dy_88,DYS-S-0040,V15 Detect Absolute - 50ml - Green - HEPA H13,2024-12-05,343,309,1
cs_58,dyson,organic,,organic,dy_88,DYS-S-0003,Airwrap Multi-Styler - 160x200cm - Blue/Copper - 7-zone support,2024-04-22,937,843,1
cs_66,dyson,organic,,organic,dy_89,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-11-25,530,477,1
cs_257,dyson,organic,,organic,dy_90,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-12-10,530,477,1
cs_71,dyson,organic,,organic,dy_91,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-12-02,530,477,1
cs_4,dyson,organic,,organic,dy_92,DYS-S-0017,Purifier Cool - 200ml - Grey - Instant coffee,2024-12-05,980,882,1
cs_4,dyson,organic,,organic,dy_92,DYS-S-0037,V15 Detect Absolute - 50ml - Nickel - AEROREADY,2024-11-07,543,489,1
cs_130,dyson,organic,,organic,dy_93,DYS-S-0002,Airwrap Multi-Styler - S - N/A - Boost midsole,2024-05-17,447,403,1
cs_130,dyson,organic,,organic,dy_93,DYS-S-0031,Purifier Cool - One Size - White - Removable cover,2024-06-29,383,344,1
cs_193,dyson,organic,,organic,dy_94,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-03-20,811,730,1
cs_193,dyson,organic,,organic,dy_94,DYS-S-0017,Purifier Cool - 200ml - Grey - Instant coffee,2024-12-08,980,882,1
cs_179,dyson,organic,,organic,dy_95,DYS-S-0038,Airwrap Multi-Styler - 140x200cm - Navy - 7-zone support,2024-05-03,459,413,1
cs_203,dyson,organic,,organic,dy_96,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-12-02,530,477,1
cs_244,dyson,organic,,organic,dy_97,DYS-S-0037,V15 Detect Absolute - 50ml - Nickel - AEROREADY,2024-11-25,543,489,1
cs_202,dyson,organic,,organic,dy_98,DYS-S-0036,Airwrap Multi-Styler - M - Nickel - Coanda styling,2024-11-29,230,207,1
cs_202,dyson,organic,,organic,dy_98,DYS-S-0015,Purifier Cool - 43 - White/Silver - Removable cover,2024-07-26,909,818,1
cs_108,dyson,organic,,organic,dy_99,DYS-S-0014,Airwrap Multi-Styler - XL - Beige - Laptop sleeve,2024-05-11,702,632,1
cs_108,dyson,organic,,organic,dy_99,DYS-S-0009,Purifier Cool - One Size - Grey - Satin finish,2024-07-09,841,757,1
cs_23,dyson,organic,,organic,dy_100,DYS-S-0021,Purifier Cool - 160x200cm - Blue/Copper - Ortholite insole,2024-07-18,457,412,1
cs_175,dyson,organic,,organic,dy_101,DYS-S-0034,Purifier Cool - S - White - Coanda styling,2024-07-27,462,416,1
cs_219,dyson,organic,,organic,dy_102,DYS-S-0021,Purifier Cool - 160x200cm - Blue/Copper - Ortholite insole,2024-07-30,457,412,1
cs_33,dyson,DY_B2S_2024_001,,Back-to-School Home Essentials,dy_1,DYS-S-0019,Airwrap Multi-Styler - S - White - Boost midsole,2024-09-28,947,852,1
cs_299,dyson,DY_B2S_2024_001,,Back-to-School Home Essentials,dy_2,DYS-S-0020,Filter Replacement - 200g - Grey - HEPA H13,2024-09-15,83,75,1
cs_299,dyson,DY_B2S_2024_001,,Back-to-School Home Essentials,dy_3,DYS-S-0011,Filter Replacement - 375g - Blue/Copper - Removable cover,2024-09-09,934,841,1
cs_115,dyson,DY_B2S_2024_001,,Back-to-School Home Essentials,dy_4,DYS-S-0015,Purifier Cool - 43 - White/Silver - Removable cover,2024-08-14,909,818,1
cs_73,dyson,DY_B2S_2024_001,,Back-to-School Home Essentials,dy_5,DYS-S-0034,Purifier Cool - S - White - Coanda styling,2024-09-27,462,416,1
cs_277,dyson,DY_B2S_2024_001,,Back-to-School Home Essentials,dy_6,DYS-S-0011,Filter Replacement - 375g - Blue/Copper - Removable cover,2024-09-24,934,841,1
cs_154,dyson,DY_B2S_2024_001,,Back-to-School Home Essentials,dy_7,DYS-S-0038,Airwrap Multi-Styler - 140x200cm - Navy - 7-zone support,2024-09-05,459,413,1
cs_161,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_8,DYS-S-0033,V15 Detect Absolute - 200g - Green - Ortholite insole,2024-04-10,601,541,1
cs_4,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_9,DYS-S-0012,V15 Detect Absolute - 200g - Grey - Removable cover,2024-03-29,159,143,1
cs_295,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_10,DYS-S-0006,V15 Detect Absolute - S - White/Silver - Coanda styling,2024-03-15,998,898,1
cs_220,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_11,DYS-S-0006,V15 Detect Absolute - S - White/Silver - Coanda styling,2024-04-11,998,898,1
cs_192,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_12,DYS-S-0022,V15 Detect Absolute - One Size - Beige - AEROREADY,2024-04-07,903,813,1
cs_19,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_13,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-03-22,811,730,1
cs_172,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_14,DYS-S-0012,V15 Detect Absolute - 200g - Grey - Removable cover,2024-03-06,159,143,1
cs_172,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_14,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-03-11,811,730,1
cs_98,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_15,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-03-23,811,730,1
cs_192,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_16,DYS-S-0022,V15 Detect Absolute - One Size - Beige - AEROREADY,2024-03-15,903,813,1
cs_166,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_17,DYS-S-0006,V15 Detect Absolute - S - White/Silver - Coanda styling,2024-03-02,998,898,1
cs_253,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_18,DYS-S-0022,V15 Detect Absolute - One Size - Beige - AEROREADY,2024-03-28,903,813,1
cs_253,dyson,DY_V15_2024_001,,Dyson V15 Smart Home Launch,dy_18,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-04-10,811,730,1
cs_178,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_19,DYS-S-0013,V15 Detect Absolute - 50ml - Blue/Copper - Ortholite insole,2024-11-28,308,277,1
cs_269,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_20,DYS-S-0013,V15 Detect Absolute - 50ml - Blue/Copper - Ortholite insole,2024-12-09,308,277,1
cs_8,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_21,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2024-12-11,349,314,1
cs_8,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_21,DYS-S-0013,V15 Detect Absolute - 50ml - Blue/Copper - Ortholite insole,2024-12-02,308,277,1
cs_29,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_22,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2024-12-06,884,796,1
cs_16,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_23,DYS-S-0013,V15 Detect Absolute - 50ml - Blue/Copper - Ortholite insole,2024-12-17,308,277,1
cs_16,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_23,DYS-S-0011,Filter Replacement - 375g - Blue/Copper - Removable cover,2024-11-09,934,841,1
cs_105,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_24,DYS-S-0028,Filter Replacement - M - Nickel - AEROREADY,2024-11-12,865,778,1
cs_282,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_25,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2024-12-17,884,796,1
cs_295,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_26,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2024-11-30,349,314,1
cs_197,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_27,DYS-S-0033,V15 Detect Absolute - 200g - Green - Ortholite insole,2024-12-09,601,541,1
cs_214,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_28,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-12-18,811,730,1
cs_214,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_28,DYS-S-0039,Filter Replacement - 200g - Beige - Coanda styling,2024-12-03,347,312,1
cs_141,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_29,DYS-S-0035,Filter Replacement - 200ml - Beige - Hyaluronic acid,2024-11-26,625,562,1
cs_259,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_30,DYS-S-0040,V15 Detect Absolute - 50ml - Green - HEPA H13,2024-12-04,343,309,1
cs_12,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_31,DYS-S-0011,Filter Replacement - 375g - Blue/Copper - Removable cover,2024-11-12,934,841,1
cs_267,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_32,DYS-S-0030,Gen5 Detect - XL - Black - Instant coffee,2024-11-28,232,209,1
cs_56,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_33,DYS-S-0013,V15 Detect Absolute - 50ml - Blue/Copper - Ortholite insole,2024-11-23,308,277,1
cs_29,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_34,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2024-11-17,884,796,1
cs_230,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_35,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-11-18,530,477,1
cs_196,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_36,DYS-S-0030,Gen5 Detect - XL - Black - Instant coffee,2024-11-21,232,209,1
cs_282,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_37,DYS-S-0006,V15 Detect Absolute - S - White/Silver - Coanda styling,2024-12-01,998,898,1
cs_154,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_38,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2024-11-22,884,796,1
cs_86,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_39,DYS-S-0027,Filter Replacement - 200ml - Navy - Removable cover,2024-12-05,200,180,1
cs_57,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_40,DYS-S-0027,Filter Replacement - 200ml - Navy - Removable cover,2024-11-15,200,180,1
cs_148,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_41,DYS-S-0006,V15 Detect Absolute - S - White/Silver - Coanda styling,2024-12-13,998,898,1
cs_101,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_42,DYS-S-0013,V15 Detect Absolute - 50ml - Blue/Copper - Ortholite insole,2024-11-19,308,277,1
cs_194,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_43,DYS-S-0006,V15 Detect Absolute - S - White/Silver - Coanda styling,2024-12-15,998,898,1
cs_194,dyson,DY_HOL_2024_001,,Holiday Cleaning Event,dy_43,DYS-S-0030,Gen5 Detect - XL - Black - Instant coffee,2024-12-08,232,209,1
cs_23,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_44,DYS-S-0003,Airwrap Multi-Styler - 160x200cm - Blue/Copper - 7-zone support,2024-05-03,937,843,1
cs_262,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_45,DYS-S-0003,Airwrap Multi-Styler - 160x200cm - Blue/Copper - 7-zone support,2024-05-25,937,843,1
cs_162,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_46,DYS-S-0002,Airwrap Multi-Styler - S - N/A - Boost midsole,2024-04-22,447,403,1
cs_42,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_47,DYS-S-0014,Airwrap Multi-Styler - XL - Beige - Laptop sleeve,2024-05-28,702,632,1
cs_243,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_48,DYS-S-0032,Airwrap Multi-Styler - 41 - Blue/Copper - 7-zone support,2024-04-26,941,847,1
cs_243,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_48,DYS-S-0003,Airwrap Multi-Styler - 160x200cm - Blue/Copper - 7-zone support,2024-05-12,937,843,1
cs_73,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_49,DYS-S-0019,Airwrap Multi-Styler - S - White - Boost midsole,2024-05-10,947,852,1
cs_73,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_49,DYS-S-0014,Airwrap Multi-Styler - XL - Beige - Laptop sleeve,2024-04-30,702,632,1
cs_8,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_50,DYS-S-0038,Airwrap Multi-Styler - 140x200cm - Navy - 7-zone support,2024-05-28,459,413,1
cs_82,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_51,DYS-S-0024,Airwrap Multi-Styler - 200g - Nickel - Coanda styling,2024-05-12,761,685,1
cs_82,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_51,DYS-S-0014,Airwrap Multi-Styler - XL - Beige - Laptop sleeve,2024-05-10,702,632,1
cs_273,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_52,DYS-S-0003,Airwrap Multi-Styler - 160x200cm - Blue/Copper - 7-zone support,2024-05-17,937,843,1
cs_84,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_53,DYS-S-0032,Airwrap Multi-Styler - 41 - Blue/Copper - 7-zone support,2024-05-03,941,847,1
cs_294,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_54,DYS-S-0014,Airwrap Multi-Styler - XL - Beige - Laptop sleeve,2024-05-28,702,632,1
cs_294,dyson,DYSON_MD_2024_001,,Mother’s Day Gift Event,dy_54,DYS-S-0002,Airwrap Multi-Styler - S - N/A - Boost midsole,2024-05-30,447,403,1
cs_249,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_55,DYS-S-0009,Purifier Cool - One Size - Grey - Satin finish,2024-07-13,841,757,1
cs_292,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_56,DYS-S-0034,Purifier Cool - S - White - Coanda styling,2024-07-17,462,416,1
cs_211,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_57,DYS-S-0009,Purifier Cool - One Size - Grey - Satin finish,2024-07-30,841,757,1
cs_82,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_58,DYS-S-0031,Purifier Cool - One Size - White - Removable cover,2024-06-18,383,344,1
cs_145,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_59,DYS-S-0015,Purifier Cool - 43 - White/Silver - Removable cover,2024-07-27,909,818,1
cs_145,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_59,DYS-S-0009,Purifier Cool - One Size - Grey - Satin finish,2024-07-09,841,757,1
cs_143,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_60,DYS-S-0034,Purifier Cool - S - White - Coanda styling,2024-07-14,462,416,1
cs_22,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_61,DYS-S-0015,Purifier Cool - 43 - White/Silver - Removable cover,2024-07-10,909,818,1
cs_22,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_61,DYS-S-0009,Purifier Cool - One Size - Grey - Satin finish,2024-07-04,841,757,1
cs_221,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_62,DYS-S-0009,Purifier Cool - One Size - Grey - Satin finish,2024-07-22,841,757,1
cs_155,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_63,DYS-S-0021,Purifier Cool - 160x200cm - Blue/Copper - Ortholite insole,2024-07-23,457,412,1
cs_155,dyson,DY_COOL_2024_001,,Summer Cooling Series,dy_64,DYS-S-0015,Purifier Cool - 43 - White/Silver - Removable cover,2024-07-31,909,818,1
cs_280,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_65,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2025-01-07,884,707,1
cs_53,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_66,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2025-01-29,349,279,1
cs_45,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_67,DYS-S-0001,Gen5 Detect - 41 - White - Coanda styling,2024-12-27,283,226,1
cs_45,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_67,DYS-S-0029,Gen5 Detect - XL - White/Silver - 7-zone support,2025-01-15,339,271,1
cs_293,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_68,DYS-S-0029,Gen5 Detect - XL - White/Silver - 7-zone support,2025-01-17,339,271,1
cs_293,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_68,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2025-01-24,349,279,1
cs_205,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_69,DYS-S-0025,Gen5 Detect - 375g - Grey - Ortholite insole,2024-12-28,886,709,1
cs_158,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_70,DYS-S-0001,Gen5 Detect - 41 - White - Coanda styling,2025-01-20,283,226,1
cs_177,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_71,DYS-S-0004,Gen5 Detect - 140x200cm - Beige - Laptop sleeve,2025-01-05,301,241,1
cs_259,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_72,DYS-S-0018,Gen5 Detect - 50ml - White/Silver - HEPA H13,2025-01-22,719,576,1
cs_259,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_72,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2025-01-18,884,707,1
cs_142,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_73,DYS-S-0001,Gen5 Detect - 41 - White - Coanda styling,2025-01-22,283,226,1
cs_28,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_74,DYS-S-0029,Gen5 Detect - XL - White/Silver - 7-zone support,2025-01-31,339,271,1
cs_28,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_74,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2025-01-01,349,279,1
cs_266,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_75,DYS-S-0029,Gen5 Detect - XL - White/Silver - 7-zone support,2024-12-23,339,271,1
cs_266,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_75,DYS-S-0023,Gen5 Detect - 140x200cm - Navy - Instant coffee,2024-12-31,147,117,1
cs_270,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_76,DYS-S-0018,Gen5 Detect - 50ml - White/Silver - HEPA H13,2025-01-20,719,576,1
cs_87,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_77,DYS-S-0008,Gen5 Detect - 200g - Beige - Boost midsole,2025-01-05,884,707,1
cs_5,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_78,DYS-S-0001,Gen5 Detect - 41 - White - Coanda styling,2025-01-10,283,226,1
cs_92,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_79,DYS-S-0005,Gen5 Detect - 140x200cm - Green - Satin finish,2024-12-29,349,279,1
cs_268,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_80,DYS-S-0025,Gen5 Detect - 375g - Grey - Ortholite insole,2025-01-17,886,709,1
cs_291,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_81,DYS-S-0030,Gen5 Detect - XL - Black - Instant coffee,2025-01-30,232,186,1
cs_224,dyson,DY_WIN_2024_001,,Winter Smart Tech Push,dy_82,DYS-S-0023,Gen5 Detect - 140x200cm - Navy - Instant coffee,2024-12-21,147,117,1
cs_75,dyson,organic,,organic,dy_83,DYS-S-0016,V15 Detect Absolute - M - Nickel - Removable cover,2024-11-03,91,82,1
cs_163,dyson,organic,,organic,dy_84,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-03-22,811,730,1
cs_163,dyson,organic,,organic,dy_84,DYS-S-0012,V15 Detect Absolute - 200g - Grey - Removable cover,2024-03-09,159,143,1
cs_52,dyson,organic,,organic,dy_85,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-11-12,530,477,1
cs_242,dyson,organic,,organic,dy_86,DYS-S-0016,V15 Detect Absolute - M - Nickel - Removable cover,2024-11-12,91,82,1
cs_182,dyson,organic,,organic,dy_87,DYS-S-0014,Airwrap Multi-Styler - XL - Beige - Laptop sleeve,2024-05-15,702,632,1
cs_58,dyson,organic,,organic,dy_88,DYS-S-0040,V15 Detect Absolute - 50ml - Green - HEPA H13,2024-11-22,343,309,1
cs_58,dyson,organic,,organic,dy_88,DYS-S-0003,Airwrap Multi-Styler - 160x200cm - Blue/Copper - 7-zone support,2024-05-29,937,843,1
cs_66,dyson,organic,,organic,dy_89,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-11-03,530,477,1
cs_257,dyson,organic,,organic,dy_90,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-11-15,530,477,1
cs_71,dyson,organic,,organic,dy_91,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-11-30,530,477,1
cs_4,dyson,organic,,organic,dy_92,DYS-S-0017,Purifier Cool - 200ml - Grey - Instant coffee,2024-12-16,980,882,1
cs_4,dyson,organic,,organic,dy_92,DYS-S-0037,V15 Detect Absolute - 50ml - Nickel - AEROREADY,2024-11-14,543,489,1
cs_130,dyson,organic,,organic,dy_93,DYS-S-0002,Airwrap Multi-Styler - S - N/A - Boost midsole,2024-05-19,447,403,1
cs_130,dyson,organic,,organic,dy_93,DYS-S-0031,Purifier Cool - One Size - White - Removable cover,2024-06-29,383,344,1
cs_193,dyson,organic,,organic,dy_94,DYS-S-0026,V15 Detect Absolute - L - Beige - Hyaluronic acid,2024-03-29,811,730,1
cs_193,dyson,organic,,organic,dy_94,DYS-S-0017,Purifier Cool - 200ml - Grey - Instant coffee,2024-11-21,980,882,1
cs_179,dyson,organic,,organic,dy_95,DYS-S-0038,Airwrap Multi-Styler - 140x200cm - Navy - 7-zone support,2024-05-16,459,413,1
cs_203,dyson,organic,,organic,dy_96,DYS-S-0007,V15 Detect Absolute - M - Blue/Copper - Laptop sleeve,2024-12-08,530,477,1
